Key	Value
6cde	12
6cdf	13
bcb9	19
399a	15
6cdc	11
399b	13
6cdd	15
bcb7	16
bcb8	11
bcb5	13
6ce8	9
6ce9	9
bcb6	22
bcb3	13
bcb4	10
bcb1	13
bcb2	17
bce2	21
bce3	12
bce0	13
bce1	19
bccf	18
bccd	9
bcce	6
bccb	12
bccc	15
bcda	14
6ceb	18
6cec	11
bcdb	14
6cea	19
6cef	13
6ced	19
6cee	21
6cf9	16
bce8	18
bce9	15
bce6	17
bce7	17
bce4	11
bce5	15
bcd1	13
bcd2	14
bcd0	12
bcbe	15
bcbf	15
bcbc	23
bcbd	15
bcba	20
bcbb	11
6cfc	24
6cfd	25
bcca	9
6cfa	15
6cfb	13
6cfe	16
6cff	16
bcd9	17
bcd7	15
bcd8	17
bcd5	8
bcd6	20
bcd3	11
bcd4	14
bcef	16
bced	8
bcee	20
bcfc	18
bcfd	16
bcfa	16
bcfb	15
bcf3	26
bcf4	13
bcf1	13
bcf2	16
bcf0	13
bcde	17
bcdf	16
bcdc	17
bcdd	16
bceb	16
bcec	15
bcea	19
bcf9	13
bcf7	20
bcf8	15
bcf5	8
bcf6	20
bcfe	12
bcff	14
38a4	17
38a5	11
38a6	13
38a7	14
38a8	21
38a9	9
38a0	15
38a1	17
38a2	8
38a3	19
38b5	10
38b6	16
6e09	17
38b7	12
38b8	23
38b9	15
6e03	14
6e04	16
6e01	20
6e02	13
38b0	16
38b1	14
6e07	17
38b2	15
6e08	19
6e05	10
38b3	11
6e06	18
38b4	24
6e00	7
38c6	12
38c7	12
38c8	17
38c9	15
6e14	15
6e15	13
38c0	14
6e12	14
38c1	10
6e13	17
6e18	18
38c2	17
6e19	18
38c3	14
38c4	13
6e16	13
6e17	18
38c5	12
38ad	18
38ae	13
38af	12
6e10	14
6e11	12
38aa	12
38ab	15
38ac	15
38d7	15
38d8	16
38d9	13
6e1a	15
6e25	14
38d0	11
6e26	10
38d1	12
6e23	11
6e24	12
38d2	15
38d3	16
6e29	11
38d4	13
6e27	13
38d5	16
6e28	15
38d6	18
38be	17
38bf	10
6e21	15
6e22	10
6e20	9
6e0c	13
6e0d	12
6e0a	21
6e0b	13
38ba	15
38bb	18
6e0e	18
38bc	18
6e0f	18
38bd	21
38e8	20
38e9	15
6e2a	15
be18	17
be19	14
6e2b	17
be16	14
be17	17
38e0	7
6e36	17
be14	10
6e37	20
38e1	15
be15	14
be12	22
38e2	13
6e34	14
38e3	11
6e35	15
be13	17
38e4	21
be10	13
38e5	20
be11	14
6e38	16
38e6	12
38e7	26
6e39	15
38cf	13
6e32	14
6e33	19
be0e	18
6e30	14
6e31	13
be0f	20
be0c	18
6e1d	16
6e1e	20
be0d	10
be0a	20
6e1b	16
38ca	10
be0b	13
6e1c	15
38cb	21
38cc	19
6e1f	11
38cd	20
38ce	15
38f9	10
be09	16
be07	15
6e3b	12
be08	15
6e3c	15
be05	11
6e3a	13
be06	15
6e47	18
38f1	13
be03	16
be04	11
6e48	18
38f2	16
6e45	15
38f3	23
be01	15
be02	14
6e46	16
38f4	18
38f5	14
38f6	8
be00	14
38f7	26
6e49	12
38f8	19
6e40	13
6e43	16
6e44	17
6e41	15
38f0	8
6e42	16
6e2e	16
6e2f	14
38da	16
6e2c	21
6e2d	15
38db	14
38dc	11
38dd	15
38de	17
38df	17
6e4c	14
6e4d	16
6e4a	17
be38	20
6e4b	11
be39	12
be36	18
6e58	15
6e59	17
be37	12
be34	23
6e56	10
6e57	14
be35	14
be32	19
be33	15
be30	18
be31	14
6e50	18
be40	17
6e51	15
6e54	12
6e55	15
6e52	9
6e53	19
6e3f	16
be2e	19
38ea	17
be2f	18
be2c	13
6e3d	12
38eb	12
38ec	24
6e3e	19
be2d	17
be2a	13
38ed	15
be2b	16
38ee	10
38ef	14
6e5a	17
be29	21
6e5d	20
6e5e	10
6e5b	15
be27	8
6e5c	18
be28	12
be25	19
6e69	22
be26	15
be23	24
6e67	22
6e68	13
be24	13
be21	20
be22	14
be20	17
6e61	12
6e62	15
6e60	9
6e65	16
6e66	17
6e63	16
be1f	14
6e64	15
38fa	16
be1d	11
38fb	21
be1e	9
be1b	18
38fc	16
6e4e	12
38fd	19
be1c	16
6e4f	15
38fe	17
be1a	18
38ff	12
6e6a	12
6e6b	9
6e6e	17
6e6f	14
6e6c	17
6e6d	12
be58	12
be59	10
6e78	18
be56	13
be57	21
6e79	18
be54	18
be55	24
be52	15
be53	15
be61	16
6e72	12
6e73	21
be62	18
6e70	16
be60	13
6e71	17
6e76	10
6e77	16
6e74	11
6e75	14
6e5f	11
be4e	15
be4f	20
be4c	11
be4d	16
be4a	5
be4b	19
6e7b	13
6e7c	12
6e7a	14
6e7f	11
6e7d	24
be49	14
6e7e	8
be47	23
be48	13
6e89	15
be45	17
be46	17
be43	13
be44	13
be41	15
be42	10
6e83	24
be50	20
6e84	10
be51	8
6e81	20
6e82	11
6e87	15
6e88	19
6e85	17
6e86	13
be3f	10
be3d	16
be3e	16
be3b	18
be3c	15
6e80	24
be3a	10
6e8c	17
be6a	15
be6b	14
6e8d	16
6e8a	21
6e8b	19
6e8e	12
6e8f	11
be78	22
be79	23
be76	8
be77	14
be74	11
be75	15
be83	18
6e94	16
be84	18
6e95	10
6e92	16
be81	18
be82	18
6e93	20
6e98	13
6e99	14
be80	18
6e96	13
6e97	15
6e90	15
be6e	20
6e91	15
be6f	13
be6c	9
be6d	15
6e9d	14
6e9e	21
be5a	12
6e9b	10
6e9c	21
6e9f	19
be69	11
be67	16
be68	12
be65	19
6e9a	15
be66	11
be63	10
be64	17
be72	18
be73	16
be70	19
be71	11
be5f	15
be5d	16
be5e	18
be5b	12
be5c	17
be8c	14
be8d	16
be8a	9
be8b	21
be98	14
be99	10
be96	11
be97	16
be8e	13
be8f	16
be7b	11
be7c	18
be7a	11
be89	13
be87	14
be88	19
be85	16
be86	13
be94	23
be95	20
be92	18
be93	18
be90	16
be91	16
be7f	16
be7d	15
be7e	13
be9d	10
be9e	21
be9b	9
be9c	15
be9a	15
be9f	17
6da1	22
6da2	14
6da0	21
6db2	21
6db3	13
6db0	17
6db1	11
6da5	4
6da6	15
6da3	16
6da4	10
6da9	17
6da7	18
6da8	21
6dc0	11
6dc3	17
6dc4	8
6dc1	11
6dc2	12
6dae	12
6daf	13
6dac	17
6dad	18
bda9	17
6daa	18
6dab	11
bda7	10
bda8	13
6db6	17
bda5	10
6db7	16
bda6	16
6db4	16
bda3	15
bda4	17
6db5	14
bda1	15
bda2	12
6db8	7
6db9	16
bda0	11
6dd0	12
6dd1	14
6dd4	21
6dd5	20
6dd2	18
6dd3	17
6dbf	18
6dbd	17
6dbe	28
6dbb	18
6dbc	9
6dba	14
6dc7	19
6dc8	22
6dc5	10
6dc6	17
6dc9	8
6de1	12
bdc0	18
6de2	13
6de0	14
6de5	15
6de6	20
6de3	21
6de4	11
bdae	13
bdaf	15
6dce	15
bdac	7
bdad	11
6dcf	18
bdaa	17
bdab	15
6dcc	15
6dcd	13
bdc9	19
6dca	19
6dcb	16
6dd8	16
bdc7	15
bdc8	15
6dd9	13
6dd6	19
bdc5	18
6dd7	14
bdc6	18
bdc3	17
bdc4	19
bdc1	17
bdc2	22
6df2	19
6df3	22
6df0	11
6df1	15
6df6	15
6df7	23
6df4	12
6df5	19
6ddf	11
6dda	12
6ddd	17
6dde	25
bdb8	15
6ddb	16
bdb9	17
6ddc	15
6de9	15
bdb6	15
bdb7	11
bdb4	15
6de7	15
6de8	14
bdb5	10
bdb2	12
bdb3	12
bdb0	17
bdb1	20
bde1	19
bde2	15
bde0	20
bdce	18
bdcf	11
bdcc	17
bdcd	17
bdca	14
bdcb	18
6dea	22
bdda	15
6deb	15
6dee	14
6def	18
6dec	8
6ded	18
bde9	15
6df8	15
bde7	17
bde8	20
6df9	13
bde5	21
bde6	12
bde3	15
bde4	12
bdd0	13
bdd1	17
bdbf	15
bdbd	13
bdbe	12
bdbb	10
bdbc	18
bdba	16
6dfb	17
6dfc	30
6dfa	15
6dff	9
6dfd	11
6dfe	16
bdd8	12
bdd9	16
bdd6	10
bdd7	9
bdd4	15
bdd5	20
bdd2	23
bdd3	15
bdee	19
bdef	15
bdec	19
bded	8
bdfb	17
bdfc	20
bdfa	13
bdf2	15
bdf3	12
bdf0	8
bdf1	17
bddf	16
bddd	8
bdde	15
bddb	20
bddc	14
bdea	13
bdeb	14
bdf8	18
bdf9	16
bdf6	13
bdf7	14
bdf4	12
bdf5	19
bdff	17
bdfd	14
bdfe	21
39a3	16
39a4	15
39a5	13
39a6	15
39a7	25
39a8	14
39a9	8
39a0	15
39a1	15
39a2	15
39b4	17
39b5	20
39b6	15
6f08	15
39b7	15
6f09	13
39b8	19
39b9	12
6f02	14
6f03	10
6f00	8
6f01	11
39b0	13
6f06	13
6f07	15
39b1	9
6f04	24
39b2	9
39b3	16
6f05	10
39c5	21
39c6	20
39c7	21
6f19	15
39c8	15
39c9	19
6f13	16
6f14	12
6f11	16
39c0	12
6f12	12
6f17	12
39c1	12
6f18	18
39c2	19
39c3	14
6f15	16
6f16	15
39c4	8
39ac	19
39ad	20
39ae	10
39af	14
6f10	16
39aa	17
39ab	16
39d6	10
39d7	17
39d8	9
39d9	12
6f24	10
6f25	17
39d0	20
6f22	11
39d1	12
6f23	17
6f28	13
39d2	11
39d3	18
6f29	15
39d4	12
6f26	16
6f27	11
39d5	16
39bd	9
39be	14
39bf	16
6f20	20
6f21	13
6f0b	20
6f0c	10
6f0a	16
6f0f	19
39ba	17
39bb	12
6f0d	21
39bc	16
6f0e	21
39e7	15
39e8	20
39e9	14
bf19	18
bf17	12
6f2a	14
bf18	22
bf15	11
bf16	15
bf13	12
6f35	14
39e0	18
6f36	19
bf14	10
39e1	15
bf11	14
6f33	17
6f34	14
39e2	15
bf12	14
39e3	13
6f39	9
39e4	17
bf10	14
39e5	16
6f37	18
6f38	17
39e6	9
39ce	14
39cf	21
bf0f	15
6f31	13
6f32	15
bf0d	12
6f30	18
bf0e	14
6f1c	16
bf0b	13
bf0c	19
6f1d	27
6f1a	13
bf0a	23
6f1b	15
39ca	11
39cb	25
6f1e	10
39cc	18
6f1f	15
39cd	18
39f8	15
39f9	12
bf08	18
bf09	11
bf06	17
6f3a	14
bf07	16
6f3b	13
bf04	12
bf05	12
bf02	13
39f0	18
6f46	11
39f1	14
6f47	15
bf03	23
6f44	22
39f2	19
bf00	11
bf01	20
39f3	14
6f45	24
39f4	20
39f5	22
6f48	16
39f6	17
39f7	13
6f49	20
39df	15
6f42	18
6f43	17
6f40	13
6f41	21
6f2d	17
6f2e	13
6f2b	17
6f2c	13
39da	15
39db	17
39dc	12
6f2f	17
39dd	21
39de	16
bf39	22
6f4b	9
6f4c	14
bf37	14
bf38	16
6f4a	16
6f57	15
bf35	14
6f58	18
bf36	11
bf33	16
6f55	4
6f56	19
bf34	17
bf31	11
bf32	18
6f59	14
bf30	17
6f50	20
6f53	24
6f54	6
6f51	21
bf2f	12
6f52	14
bf2d	16
6f3e	14
6f3f	16
bf2e	10
bf2b	15
6f3c	14
39ea	15
bf2c	23
39eb	14
6f3d	18
39ec	18
39ed	10
bf2a	21
39ee	16
39ef	12
bf28	17
6f5c	19
bf29	16
6f5d	17
6f5a	12
bf26	9
bf27	24
6f5b	16
6f68	15
bf24	15
6f69	14
bf25	18
6f66	9
bf22	10
6f67	16
bf23	15
bf20	14
bf21	9
6f60	15
6f61	7
6f64	19
6f65	11
bf1e	16
6f62	12
bf1f	16
6f63	13
6f4f	15
bf1c	5
39fa	16
bf1d	22
bf1a	14
6f4d	20
39fb	12
39fc	17
6f4e	16
bf1b	9
39fd	14
39fe	17
39ff	13
6f6a	15
6f6d	13
6f6e	15
6f6b	14
bf59	17
6f6c	14
6f79	16
bf57	11
bf58	10
6f77	15
bf55	12
bf56	17
6f78	13
bf53	24
bf54	8
bf51	14
bf52	14
bf60	8
6f71	16
bf61	21
6f72	15
6f70	15
6f75	17
6f76	14
6f73	19
6f74	10
bf4f	18
6f5e	16
bf4d	12
bf4e	10
6f5f	10
bf4b	14
bf4c	16
bf4a	21
6f7a	11
6f7b	13
6f7e	19
6f7f	20
6f7c	14
bf48	13
6f7d	16
bf49	15
bf46	9
bf47	21
6f88	17
bf44	14
6f89	18
bf45	18
bf42	16
bf43	15
bf40	10
bf41	14
6f82	12
bf50	15
6f83	17
6f80	17
6f81	20
6f86	24
6f87	15
6f84	14
6f85	9
bf3e	13
bf3f	17
bf3c	13
6f6f	16
bf3d	16
bf3a	16
bf3b	20
6f8b	25
bf6a	20
6f8c	17
6f8a	16
6f8f	14
6f8d	13
6f8e	12
bf79	17
bf77	13
6f99	18
bf78	18
bf75	14
bf76	11
bf73	20
bf74	13
bf82	19
6f93	14
bf83	23
6f94	25
6f91	14
bf80	8
bf81	19
6f92	20
6f97	11
6f98	15
6f95	17
6f96	17
bf6f	14
bf6d	11
bf6e	15
6f90	19
bf6b	14
bf6c	10
6f9c	11
6f9d	16
6f9a	12
6f9b	10
6f9e	16
6f9f	16
bf68	14
bf69	18
bf66	19
bf67	8
bf64	12
bf65	19
bf62	29
bf63	18
bf71	15
bf72	12
bf70	8
bf5e	11
bf5f	3
bf5c	12
bf5d	9
bf5a	14
bf5b	12
bf8b	18
bf8c	10
bf8a	8
bf99	23
bf97	21
bf98	12
bf95	9
bf96	10
bf8f	16
bf8d	14
bf8e	12
bf7a	21
bf7b	13
bf88	15
bf89	15
bf86	13
bf87	13
bf84	10
bf85	13
bf93	27
bf94	18
bf91	16
bf92	12
bf90	11
bf7e	19
bf7f	14
bf7c	16
bf7d	15
bf9c	17
bf9d	18
bf9a	16
bf9b	15
bf9e	9
bf9f	16
6ea0	9
6ea1	18
6eb1	9
6eb2	11
6eb0	14
6ea4	17
6ea5	12
6ea2	16
6ea3	15
6ea8	13
6ea9	9
6ea6	16
6ea7	7
6ec2	23
6ec3	12
6ec0	10
6ec1	18
6ead	14
6eae	8
6eab	16
6eac	16
6eaf	13
bea8	9
6eaa	11
bea9	15
bea6	13
bea7	14
bea4	18
6eb5	16
6eb6	14
bea5	13
bea2	18
6eb3	22
bea3	19
6eb4	21
6eb9	16
bea0	18
bea1	19
6eb7	19
6eb8	11
6ed0	16
6ed3	13
6ed4	20
6ed1	12
6ed2	16
6ebe	21
6ebf	11
6ebc	14
6ebd	10
6eba	20
6ebb	17
6ec6	8
6ec7	12
6ec4	15
6ec5	10
6ec8	16
6ec9	16
6ee0	21
6ee1	23
6ee4	17
6ee5	17
beaf	19
6ee2	13
6ee3	20
6ecf	11
bead	20
beae	17
6ecd	22
beab	21
6ece	14
beac	8
beaa	19
6ecb	15
6ecc	11
bec8	13
6eca	20
bec9	19
bec6	14
6ed7	15
6ed8	12
bec7	14
bec4	15
6ed5	19
6ed6	21
bec5	13
bec2	18
bec3	18
bec0	16
6ed9	13
bec1	15
6ef1	19
6ef2	14
6ef0	14
6ef5	18
6ef6	10
6ef3	12
6ef4	22
6ede	16
6edf	11
6edc	16
beb9	14
6edd	11
beb7	10
6eda	15
6edb	20
beb8	12
6ee8	16
beb5	14
6ee9	20
beb6	16
6ee6	9
beb3	16
6ee7	25
beb4	21
beb1	17
beb2	16
beb0	12
bee0	21
bee1	15
becf	12
6eef	16
becd	16
bece	15
becb	11
becc	16
beca	14
6eea	14
6eed	24
6eee	7
6eeb	17
6eec	14
6ef9	21
bee8	19
bee9	18
bee6	20
6ef7	10
bee7	15
6ef8	20
bee4	16
bee5	19
bee2	14
bee3	16
bed0	15
bebe	20
bebf	17
bebc	18
bebd	20
beba	19
bebb	19
6efa	15
6efb	18
6efe	21
6eff	17
bed9	14
6efc	13
6efd	13
bed7	20
bed8	12
bed5	16
bed6	27
bed3	13
bed4	14
bed1	8
bed2	19
beef	13
beed	13
beee	12
beeb	16
beec	16
befa	14
befb	13
bef1	16
bef2	15
bef0	21
bede	14
bedf	18
bedc	11
bedd	20
beda	12
bedb	10
beea	13
bef9	12
bef7	21
bef8	12
bef5	21
bef6	22
bef3	16
bef4	11
befe	10
beff	6
befc	10
befd	17
6fa0	16
6fb0	16
6fb1	12
6fa9	15
6fa3	10
6fa4	16
6fa1	20
6fa2	13
6fa7	19
6fa8	14
6fa5	18
6fa6	9
6fc1	11
6fc2	18
6fc0	17
6fac	18
6fad	15
6faa	15
6fab	15
6fae	12
6faf	17
bfa9	15
bfa7	16
bfa8	17
bfa5	12
bfa6	14
6fb4	22
bfa3	19
bfa4	19
6fb5	17
6fb2	18
bfa1	12
bfa2	14
6fb3	17
6fb8	11
bfa0	7
6fb9	14
6fb6	13
6fb7	14
6fd2	19
6fd3	19
6fd0	10
6fd1	13
6fbd	10
6fbe	22
6fbb	15
6fbc	16
6fbf	12
6fba	14
6fc5	18
6fc6	13
6fc3	16
6fc4	24
6fc9	22
6fc7	19
6fc8	9
6fe0	9
6fe3	11
6fe4	14
6fe1	17
bfae	7
6fe2	18
bfaf	11
6fce	21
bfac	18
bfad	19
6fcf	20
6fcc	9
bfaa	15
6fcd	12
bfab	13
bfc9	11
6fca	18
6fcb	17
bfc7	14
bfc8	11
6fd6	16
bfc5	17
6fd7	18
bfc6	14
bfc3	17
6fd4	14
6fd5	18
bfc4	6
bfc1	17
bfc2	17
6fd8	11
bfc0	10
6fd9	12
6ff0	26
6ff1	11
6ff4	21
6ff5	21
6ff2	16
6ff3	17
6fdf	14
6fdd	19
6fde	13
6fdb	18
bfb8	23
bfb9	18
6fdc	16
bfb6	12
bfb7	20
6fda	14
6fe7	20
bfb4	17
6fe8	8
bfb5	13
6fe5	18
bfb2	16
6fe6	11
bfb3	14
bfb0	24
bfb1	14
6fe9	10
bfe0	15
bfce	15
bfcf	13
6fee	12
bfcc	13
bfcd	11
6fef	22
bfca	12
bfcb	13
6fec	11
6fed	18
6fea	12
bfe9	8
6feb	25
6ff8	9
bfe7	16
bfe8	22
6ff9	14
6ff6	12
bfe5	18
bfe6	15
6ff7	9
bfe3	17
bfe4	12
bfe1	11
bfe2	18
bfbf	17
bfbd	15
bfbe	10
bfbb	15
6fff	13
bfbc	17
bfba	16
6ffa	13
6ffd	5
6ffe	15
6ffb	22
bfd8	15
bfd9	9
6ffc	15
bfd6	10
bfd7	12
bfd4	17
bfd5	16
bfd2	11
bfd3	12
bfd0	12
bfd1	11
bfee	14
bfef	17
bfec	23
bfed	14
bfea	19
bfeb	10
bffa	10
bff0	23
bff1	17
bfdf	18
bfdd	11
bfde	18
bfdb	19
bfdc	20
bfda	13
bff8	13
bff9	15
bff6	18
bff7	18
bff4	18
bff5	19
bff2	20
bff3	14
bfff	12
bffd	13
bffe	28
bffb	22
bffc	17
2a09	23
2a01	17
2a02	10
2a03	15
2a04	14
2a05	6
2a06	15
2a07	23
2a08	18
2a00	15
2a12	14
2a13	17
2a14	17
2a15	15
2a16	10
2a17	19
2a18	14
2a19	19
2a10	21
2a11	18
2a1a	15
2a23	18
2a24	15
2a25	6
2a26	17
2a27	14
2a28	21
2a29	18
2a20	13
2a21	19
2a22	20
2a0a	12
2a0b	19
2a0c	11
2a0d	12
2a0e	14
2a0f	21
2a2a	11
2a2b	17
2a34	17
2a35	15
2a36	14
2a37	17
2a38	13
2a39	12
2a30	14
2a31	14
2a32	24
2a33	17
2a1b	11
2a1c	13
2a1d	13
2a1e	11
2a1f	20
2a3a	17
2a3b	9
2a3c	11
2a45	14
2a46	13
2a47	15
2a48	14
2a49	20
2a40	14
2a41	22
2a42	13
2a43	17
2a44	12
2a2c	24
2a2d	15
2a2e	13
2a2f	17
2a4a	19
2a4b	19
2a4c	19
2a4d	13
2a56	13
2a57	18
2a58	24
2a59	12
2a50	12
2a51	17
2a52	10
2a53	18
2a54	19
2a55	10
2a3d	19
2a3e	22
2a3f	12
2a5a	13
2a5b	18
2a5c	11
2a5d	9
2a5e	22
2a67	19
2a68	15
2a69	21
2a60	10
2a61	13
2a62	14
2a63	17
2a64	9
2a65	17
2a66	23
2a4e	12
2a4f	15
2a6a	17
2a6b	16
2a6c	14
2a6d	11
2a6e	13
2a6f	13
2a78	21
2a79	19
2a70	12
2a71	14
2a72	18
2a73	13
2a74	14
2a75	11
2a76	8
2a77	17
2a5f	15
2a7a	10
2a7b	20
2a7c	10
2a7d	18
2a7e	18
2a7f	15
2a89	18
2a81	18
2a82	11
2a83	17
2a84	12
2a85	25
2a86	15
2a87	10
2a88	11
2a80	8
2a8a	17
2a8b	14
2a8c	15
2a8d	17
2a8e	16
2a8f	17
2a92	18
2a93	15
2a94	20
2a95	16
2a96	16
2a97	22
2a98	15
2a99	18
2a90	17
2a91	16
2a9b	12
2a9c	11
2a9d	23
2a9e	19
2a9f	21
2a9a	14
8002	23
8003	13
8000	20
8001	13
8006	18
8007	20
8004	16
8005	18
8013	17
8014	19
8011	18
8012	17
8017	19
8018	14
8015	30
8016	13
8010	16
8008	17
8009	12
8024	15
8025	17
8022	17
8023	18
8028	13
8029	13
8026	20
8027	18
8020	13
8021	16
800b	13
800c	12
800a	14
800f	16
800d	14
800e	10
8019	12
d013	25
8035	12
d014	14
8036	17
8033	9
d011	5
8034	17
d012	20
8039	14
d010	18
8037	15
8038	11
8031	15
8032	12
8030	15
d00b	20
801c	11
801d	11
d00c	13
801a	9
d00a	19
801b	17
801e	13
801f	11
d019	12
d017	21
d018	16
d015	9
d016	18
d002	16
8046	19
d003	15
8047	21
8044	10
d000	12
d001	12
8045	17
8048	17
8049	14
8042	15
8043	19
8040	16
8041	14
802d	16
802e	15
802b	14
802c	16
802f	12
d008	22
d009	9
d006	23
802a	21
d007	17
d004	24
d005	12
8057	11
d035	12
d036	19
8058	11
8055	20
d033	13
d034	26
8056	15
d031	14
d032	15
8059	12
d030	18
8050	24
8053	11
8054	12
8051	14
d01e	17
8052	18
d01f	12
d02d	18
803e	17
d02e	15
803f	15
d02b	16
803c	12
d02c	16
803d	14
d02a	21
803a	19
d039	8
803b	14
d037	14
d038	15
8068	12
d024	21
8069	22
d025	15
8066	16
d022	16
8067	13
d023	17
d020	9
d021	10
8060	13
8061	13
8064	10
d00f	17
8065	11
8062	20
d00d	15
d00e	16
8063	9
804f	19
d01c	17
d01d	16
804d	14
d01a	16
d01b	12
804e	12
d028	15
804b	15
d029	17
804c	17
d026	20
804a	12
d027	15
8079	18
d057	14
d058	12
8077	9
d055	14
8078	14
d056	12
d053	23
d054	14
d051	14
d052	19
8071	13
d050	14
8072	17
8070	20
8075	16
8076	17
8073	20
8074	19
d04f	23
805e	14
d04d	10
d04e	20
805f	19
d04b	23
d04c	12
d04a	19
805c	18
805d	10
805a	21
d059	15
805b	16
d046	16
d047	14
8088	16
d044	12
8089	13
d045	25
d042	13
d043	11
d040	23
d041	16
8082	21
8083	10
8080	23
8081	21
8086	18
8087	14
8084	16
d02f	16
8085	12
d03e	15
d03f	16
d03c	12
806f	9
d03d	14
d03a	12
d03b	9
806a	17
806d	9
806e	12
d048	16
806b	15
d049	13
806c	13
d079	17
d077	16
8099	20
d078	17
d075	15
d076	14
d073	10
d074	16
8093	19
d071	14
d072	17
8094	18
8091	12
d070	17
8092	10
8097	15
8098	9
8095	12
8096	25
d06f	11
d06d	18
d06e	17
8090	15
d06b	11
d06c	17
807a	21
807b	16
d06a	9
807e	17
807f	16
807c	15
807d	13
d068	14
d069	18
d066	16
d067	14
d064	13
d065	14
d062	13
d063	16
d060	17
d061	15
d05e	12
d05f	23
d05c	13
d05d	17
d05a	10
d05b	15
808b	17
808c	13
808a	21
808f	10
808d	16
808e	19
d099	6
d097	8
d098	22
d095	15
d096	13
d093	19
d094	17
d091	18
d092	15
d090	10
d08f	19
d08d	19
d08e	16
809c	8
d08b	12
d08c	12
809d	21
809a	21
d08a	11
809b	15
809e	15
809f	23
2b08	16
2b09	24
d088	14
d089	17
d086	11
d087	19
d084	16
d085	13
2b00	17
d082	21
d083	19
2b01	17
2b02	10
d080	18
d081	9
2b03	18
2b04	8
2b05	24
2b06	16
2b07	16
d07e	14
d07f	11
d07c	13
d07d	16
d07a	13
d07b	10
2b19	17
2b11	14
2b12	11
2b13	16
2b14	13
2b15	9
2b16	10
2b17	13
2b18	13
2b10	11
2b22	11
2b23	13
2b24	17
2b25	19
2b26	18
2b27	16
2b28	21
2b29	15
2b20	19
d09e	12
2b21	17
d09f	14
d09c	18
2b0a	17
d09d	10
2b0b	16
d09a	13
d09b	21
2b0c	20
2b0d	15
2b0e	15
2b0f	17
2b2a	13
2b33	12
2b34	14
2b35	17
2b36	14
2b37	13
2b38	10
2b39	18
2b30	12
2b31	18
2b32	20
2b1a	21
2b1b	13
2b1c	16
2b1d	19
2b1e	16
2b1f	15
2b3a	12
2b3b	11
2b44	20
2b45	15
2b46	13
2b47	15
2b48	19
2b49	19
2b40	16
2b41	19
2b42	15
2b43	18
2b2b	11
2b2c	15
2b2d	17
2b2e	11
2b2f	18
2b4a	17
2b4b	15
2b4c	12
2b55	14
2b56	16
2b57	12
2b58	11
2b59	15
2b50	18
2b51	20
2b52	10
2b53	16
2b54	18
2b3c	6
2b3d	14
2b3e	20
2b3f	15
2b5a	16
2b5b	14
2b5c	10
2b5d	13
2b66	9
2b67	21
2b68	11
2b69	20
2b60	19
2b61	12
2b62	11
2b63	13
2b64	16
2b65	19
2b4d	18
2b4e	14
2b4f	11
2b6a	16
2b6b	13
2b6c	16
2b6d	13
2b6e	10
2b77	12
2b78	13
2b79	16
2b70	10
2b71	12
2b72	20
2b73	21
2b74	16
2b75	16
2b76	18
2b5e	16
2b5f	11
2b7a	16
2b7b	14
2b7c	16
2b7d	14
2b7e	10
2b7f	13
2b88	17
2b89	19
2b80	11
2b81	17
2b82	10
2b83	12
2b84	14
2b85	19
2b86	13
2b87	16
2b6f	13
2b8a	19
2b8b	17
2b8c	18
2b8d	17
2b8e	17
2b8f	15
2b99	21
2b91	16
2b92	15
2b93	16
2b94	18
2b95	11
2b96	17
2b97	12
2b98	9
2b90	17
2b9a	17
2b9b	11
2b9c	18
2b9d	17
2b9e	13
2b9f	13
2aa0	13
2aa1	21
8101	18
8102	18
8100	14
8105	9
8106	13
2ab0	14
8103	15
2ab1	20
8104	16
2ab2	23
2aa2	21
2aa3	15
2aa4	13
2aa5	17
2aa6	13
2aa7	13
2aa8	27
2aa9	20
8112	13
8113	23
8110	17
8111	20
2ac0	20
8116	17
8117	15
2ac1	15
2ac2	21
8114	14
8115	13
2ac3	15
2aab	19
2aac	15
2aad	14
2aae	15
2aaf	21
2aaa	16
2ab3	12
8109	17
2ab4	13
2ab5	17
8107	22
8108	18
2ab6	13
2ab7	12
2ab8	18
2ab9	15
8123	14
8124	8
8121	13
8122	11
2ad0	17
8127	17
2ad1	11
8128	15
2ad2	12
8125	18
2ad3	14
8126	8
2ad4	15
2abc	12
2abd	13
2abe	18
2abf	9
8120	12
810a	17
810b	9
810e	9
810f	13
810c	15
2aba	20
810d	14
2abb	13
2ac4	17
2ac5	18
2ac6	17
8118	13
8119	15
2ac7	22
2ac8	12
2ac9	11
d112	17
8134	15
d113	14
8135	16
8132	12
2ae0	15
d110	12
2ae1	10
8133	17
d111	15
2ae2	18
8138	13
8139	15
2ae3	18
8136	8
2ae4	21
2ae5	15
8137	15
2acd	17
2ace	17
2acf	20
8130	12
8131	18
811b	16
d10a	17
d10b	7
811c	17
811a	12
811f	9
2aca	13
2acb	15
811d	19
811e	12
2acc	17
2ad5	14
2ad6	13
8129	14
2ad7	9
d118	14
2ad8	13
d119	8
d116	11
2ad9	17
d117	9
d114	14
d115	10
8145	18
d101	14
2af0	12
d102	18
8146	14
8143	16
2af1	19
8144	19
2af2	13
d100	12
2af3	10
8149	14
2af4	17
2af5	13
8147	20
2af6	20
8148	12
2ade	16
2adf	20
8141	13
8142	21
8140	5
812c	12
812d	19
812a	12
812b	18
2ada	11
